title,description,location,currency,category,amount_funded,project_goal,number_backers,"Atlanta, GA","Austin, TX","Boston, MA","Brooklyn, NY","Cambridge, MA","Chicago, IL","Dallas, TX","Las Vegas, NV","London, UK","Los Angeles, CA","Melbourne, AU","Montreal, Canada","Nashville, TN","New York, NY","Oakland, CA","Palo Alto, CA","Paris, France","Philadelphia, PA","Portland, OR","Provo, UT","Salt Lake City, UT","San Diego, CA","San Francisco, CA","San Jose, CA","Seattle, WA","St. Louis, MO","Tokyo, Japan","Toronto, Canada","Vancouver, Canada","Washington, DC",other_loc,aud,cad,chf,dkk,eur,gbp,nzd,sek,usd,3D Printing,Animation,Anthologies,Apparel,Art Books,Camera Equipment,Comics,DIY Electronics,Design,Documentary,Fashion,Film &amp; Video,Food,Gadgets,Games,Graphic Design,Hardware,Music,Narrative Film,Nonfiction,Playing Cards,Product Design,Software,Sound,Tabletop Games,Technology,Video Games,Wearables,Webcomics,Webseries,other_categ
Picbot - An Automated Motorized Picture And Video Bot," A Smartphone Mount That Helps You Capture The Moment With Facial Tracking, Automated Videos and Pictures, Timelapse and Panoramas ","Los Angeles, CA",usd,Technology,1.1204859311,0.184465163761,-0.252279474589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cavern Tavern - The Secret of The Five Realms," A beautifully designed worker placement board game set in a fantasy tavern filled with Dwarves, Elves, Halflings and Trolls. ",other_loc,usd,Tabletop Games,-0.497073847688,-0.928298251372,-0.252279474589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NF Magazine: Year 2 Subscriptions, NF Magazine is the new source for Nintendo video game coverage delivered both digitally and in print. Subscribe to help us fund Year 2! ,other_loc,usd,other_categ,-1.07864635864,1.10085856446,-0.253733851979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Triggertrap Ada: Modular Camera Trigger," Ada is an infinitely expandable camera trigger, making high-speed, camera trap, and timelapse photography affordable for everyone. ","London, UK",gbp,Camera Equipment,2.19046148982,1.16631523594,-0.255188229369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LightMan: The World's Most Versatile Pocket Light," The LightMan is a complete redesign of what a flashlight can be. A perfect illumination tool, and a must-have gadget. ",other_loc,usd,Gadgets,-0.737393310605,-1.2883099445,-0.256642606759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Present Perfect: A documentary film (POST PRODUCTION)," Set in a preschool housed within a retirement home, Present Perfect  explores the experience of growing up and growing old in America. ","Seattle, WA",usd,Documentary,-0.549787373823,1.16631523594,-0.262460116319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ice Chest: Makes Crystal Clear Ice Cubes or Spheres, The easiest way to make four large crystal-clear slow-melting ice cubes or spheres for cocktails in your home freezer with tap water ,other_loc,usd,Product Design,1.46587886198,1.16631523594,-0.269732003268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Perfect Beer Drinking Vessel and Private Keg!," Beer kept COLD, FRESH, and CARBONATED for 24 hrs. Crafted from 18/8 stainless steel, vacuum insulated Growler and Keg dispensing! ",other_loc,usd,Product Design,1.40058362782,-0.142818193631,-0.272640758048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NoBowl Feeding System: A Brilliant Solution for Cat Wellness, Revolutionary veterinarian-designed product for cats. The NoBowl Feeding System enables cats to fulfill their natural hunting instinct. ,other_loc,usd,Product Design,-0.081317640998,0.249921835239,-0.272640758048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Code: HARDCORE - The Coolest 2D Mecha Battle Game, High-quality mecha-themed 2D platform shooting game designed to deliver an amazing gaming experience. ,other_loc,usd,Video Games,0.0267023628097,2.18325008402,-0.272640758048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
X4 Circular Polarizer. Funded!, Introducing the world's sharpest and most color neutral circular polarizer. ,"San Francisco, CA",usd,Product Design,1.69609170698,-0.142818193631,-0.274095135438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hostage Negotiator: Crime Wave," Hostage Negotiator: Crime Wave is a stand alone expansion to the hit solitaire game, Hostage Negotiator. ","Nashville, TN",usd,Tabletop Games,0.577542504976,-0.470101551023,-0.274095135438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Quarter Century Pant | A 25 Year Guarantee, HELP US MAKE A BETTER PAIR OF PANTS: Made in America and backed by a 25 year guarantee. ,"San Francisco, CA",usd,Apparel,1.92771888918,-0.797384908415,-0.275549512828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarvi Dock: Designed for Apple and Android devices," First dock engineered for cases, works with most cables, sculpted with quality craftsmanship, looks great everywhere and much more. ",other_loc,usd,Product Design,-0.703596544548,-0.142818193631,-0.278458267608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Broodhollow Book 1: Curious Little Thing, A full-color 124+ page comic collection of the first story in the cosmic horror adventure series Broodhollow! ,"Seattle, WA",usd,Comics,-0.183002592755,-0.306459872327,-0.284275777168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Hit Kill, A new card game of ridiculously overpowered weapons and monsters and cuddly rabbits. ,"Los Angeles, CA",usd,Playing Cards,-0.967458828808,-0.797384908415,-0.284275777168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Cinder Cone Build Book, The Cinder Cone Build Book documents the process of building the two tree houses and a bowl from inception to the final result. ,other_loc,usd,Art Books,-0.910546489104,-0.142818193631,-0.284275777168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DrinkMate - The Miniature iPhone Breathalyzer," We  _  _ve created DrinkMate, the smallest, most convenient breathalyzer in the world and it plugs right into your iPhone! ",other_loc,usd,Hardware,-0.708708784226,0.184465163761,-0.285730154558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bKey: the most compact, wireless smartphone battery", Cable-free emergency smartphone battery with built-in USB tip to charge it & micro-USB or iPhone tip to charge your phone on the go. ,"Montreal, Canada",cad,Gadgets,-0.945890186476,-0.470101551023,-0.288638909338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOUMO - Your Smart Modular Power Strip," Multi-power charging that is smarter, stylish and designed for you. ",other_loc,eur,Hardware,0.526051791213,1.16631523594,-0.293002041508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO - Powerful Friction Free Bikelight," NEO -  No batteries, no friction & no extra magnets - just cool & easy mountable Scandinavian design based on 100 % magnetic energy. ","Brooklyn, NY",usd,Gadgets,-0.562133358983,1.82088195072,-0.300273928458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mistfall: Heart of the Mists - Legendary Adventure Continues," Join mighty heroes, face ruthless enemies and dire threats, and brave the path that will lead you into the Heart of the Mists! ",other_loc,usd,Tabletop Games,-0.0260995594007,-0.797384908415,-0.300273928458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
YuFu: The Stylus Perfected. Pressure Sensitive Fine Tip," YuFu Pro is a Fine Point Stylus for iPad, Android and Windows Tablets. Precision engineered, PRESSURE SENSITIVE, Beautiful, Perfect. ",other_loc,usd,Design,-0.0078457698866,-0.470101551023,-0.301728305848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galaxy of Trian, Choose a race. Explore the galaxy. Gather resources. Develop powerful technology. Challenge your friends in this tile-based board game! ,other_loc,usd,Tabletop Games,-0.166634586177,-0.830113244154,-0.309000192798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nexpaq: the first truly modular smartphone case, Missed our campaign? You can now pre-order your nexpaq at nexpaq.com/shop ,"Los Angeles, CA",usd,Hardware,2.03388257541,1.16631523594,-0.309000192798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cucumber Quest Book Three, Cucumber Quest is a fantasy adventure webcomic that's fun for all ages. Help us print its third book! ,"Los Angeles, CA",usd,Webcomics,-0.321136192823,-0.797384908415,-0.313363324968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Micro Python: Python for microcontrollers," The Python language made lean and fast to run on microcontrollers. For beginners and experts, control your electronic project with ease ",other_loc,gbp,Hardware,-0.646802066277,-1.12466826581,-0.313363324968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAGON by H.P. Lovecraft & Ben Templesmith, Early H.P. Lovecraft proto-Cthulu story adapted using fever dream-like sequential storytelling and housed in a beautiful hardcover book ,"Chicago, IL",usd,Comics,0.0361312774901,-1.1377596001,-0.317726457138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hail To The Victors 2013," Like Taylor Lewan, the definitive Michigan football preview returns. Launching this year: basketball/hockey. ",other_loc,usd,other_categ,-1.06709593816,-0.142818193631,-0.319180834527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dead Man's Draw - The project ended but you can still buy it, Mayday Games joined forces with Stardock Entertainment to bring you this game.  You can still get it from Maydaygames.com directly! ,other_loc,usd,Tabletop Games,-0.943400363693,-1.12466826581,-0.320635211917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A Bluetooth Arduino for the mobile age: LightBlue Bean+, The LightBlue Bean+ is an Arduino-compatible board that is programmed wirelessly using Bluetooth Low Energy. ,"San Francisco, CA",usd,DIY Electronics,0.35516744531,-0.142818193631,-0.323543966697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Doubleclicks' New Album ""Dimetrodon"" + Weekly Songs!"," We want to record a new studio album and fill 2014 with new, bigger, BETTER Doubleclicks songs and videos! ","Portland, OR",usd,Music,-0.895489690974,-0.928298251372,-0.324998344087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mind's Eye Theatre: Vampire The Masquerade," With your help, we created the ultimate Mind's Eye Theatre: Vampire The Masquerade book! Now get your own! ",other_loc,usd,Games,1.44747774568,1.82088195072,-0.327907098867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nimb: A Smart Ring That Helps You Feel Safe And Sound," Nimb is a ring with a concealed button that notifies family, friends, emergency services and the Nimb community when you  _  _re in trouble. ",other_loc,usd,Wearables,1.41536050505,1.16631523594,-0.332270231037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"HEXLOX: Anti Theft for saddles, wheels and more, made easy."," Finally you can easily protect your saddle, wheels & more from theft. Installs in 3 Seconds with a unique personal key. Fits all bikes. ",other_loc,eur,Product Design,-0.374439026126,-0.797384908415,-0.335178985817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pixel Noir, Your hallucinations may hold the key to redeeming yourself. Take to the streets and prove your innocence in this JRPG-inspired game! ,other_loc,usd,Video Games,-1.18588553045,-0.142818193631,-0.338087740597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FORCED," Diablo meets Left 4 Dead - Indie style!  For the Pc, Mac, Linux, Xbox360, PS3 and Ouya.  Will also be available DRM free. ",other_loc,usd,Video Games,-1.12399354518,0.511748521153,-0.339542117987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
THE SQUIDDER, An original graphic novel from Ben Templesmith about an old soldier from a forgotten war now in an alien world. ,"Chicago, IL",usd,other_categ,-0.0588945032736,-0.928298251372,-0.340996495377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heroes Wanted - a tactical board game for 1-5 heroes., Heroes Wanted is a tactical board game for 1-5 superhero hopefuls eager to join The Champions of Zeta City. ,other_loc,usd,Tabletop Games,-0.055402858306,-0.273731536588,-0.340996495377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Halfsies Dice," Dual-Color Dice Sets, where the color sets were chosen by the Backers!  _  _ -  _  _ Exclusively from Gate Keeper Games! ",other_loc,usd,Tabletop Games,-0.684075744623,-0.862841579894,-0.340996495377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Heated Butter Spreader, An amazing butter knife that is heated - without the use of electricity nor batteries nor hot water - for your favorite spreads! ,"Seattle, WA",usd,Product Design,-1.16017700527,-0.797384908415,-0.342450872767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KAMMOK\u2122: no longer bound to the ground," The KAMMOK    is a new, light-weight camping hammock (or as the cool kids say   _  _  _kammok  _  _), designed to comfortably sleep one person. ","Dallas, TX",usd,Product Design,0.989261957568,-1.12466826581,-0.345359627547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dash-i MicroSD Reader: smallest external storage for iOS," Add unlimited external storage to your iPhone/iPad: compact, elegant, tough aluminum, concurrent charging. The smallest & the best. ",other_loc,usd,Hardware,-1.1102479555,-0.797384908415,-0.345359627547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dream, Girl: The Documentary"," Dream, Girl is a documentary film showcasing the stories of inspiring and ambitious female entrepreneurs. Dream, Girl is out now! Watch the film with your community visit dreamgirlfilm.com/host to learn more! ","Brooklyn, NY",usd,Documentary,-0.553190622716,1.62451193629,-0.352631514497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mai Mai Miracle, Creating an English release for an anime film from the Assistant Director of Kiki's Delivery Service and director of Black Lagoon ,other_loc,usd,Animation,-0.509051515868,-0.142818193631,-0.354085891887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transhuman: The Eclipse Phase Player's Guide," Expanded and optional rules plus roleplaying guidelines for Eclipse Phase, the Creative Commons sci-fi horror RPG. ","Chicago, IL",usd,Tabletop Games,-0.349761788486,-1.19012493729,-0.361357778837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Touch Board: Interactivity Everywhere," Now anyone can transform touch into sound (and so much more!) with the Touch Board, an easy-to-use Arduino-compatible device. ","London, UK",gbp,DIY Electronics,-0.276952887938,-1.12466826581,-0.365720911007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinball Arcade: Terminator 2 Judgment Day, Help us bring the Terminator 2: Judgment Day pinball table to game consoles and mobile devices for a whole new generation to enjoy! ,other_loc,usd,Video Games,-1.16897241474,1.75542527924,-0.367175288397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Blindsprings: Volume 1 by Kadi Fedoruk," Help us release a GIANT, elegant print edition of the webcomic fantasy epic! The first volume...with many more to come. ","Portland, OR",usd,Webcomics,-0.574862393802,-0.666471565458,-0.368629665787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MagBak- Grips, protects & mounts iPad in a minimalist design", It mounts to walls.  Snaps SmartCover to the back.  Provides the perfect grip.  Protects your iPad.    Order now www.1lss.com ,"Los Angeles, CA",usd,Product Design,-1.05158242697,-1.12466826581,-0.368629665787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SheReadsTruth Bible+Devotional App," We're building a beautiful, accessible, feature-rich Bible app for the SheReadsTruth community and women around the world. Join us? ","Nashville, TN",usd,Technology,-0.794556105855,0.184465163761,-0.370084043177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vita - Bring Life Into Your Home, Indoor decor meets nature. Your plant naturally filters the water for the most simple and low maintenance way to add life to any space. ,"San Diego, CA",usd,Product Design,-0.389643151048,-0.470101551023,-0.375901552736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Puck.js - the ground-breaking bluetooth beacon, An Open Source JavaScript microcontroller you can program wirelessly - perfect for IoT! No software needed so get started in seconds. ,other_loc,gbp,Hardware,-0.381422316061,-0.797384908415,-0.377355930126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regretsy's Big Book of Fabricated Folktales from Finland, An original book of completely made up Finnish folklore that will underwrite Regretsy's goodwill tour of Finland this winter ,other_loc,usd,other_categ,-1.1326858259,1.16631523594,-0.378810307516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
